COD,Município,CV_BCG,CV_HEPatite_B,CV_HIB,CV_DPT,CV_POLIO,CV_Pneumo,CV_MncC,CV_SCR1,CV_SCR2,CV_VARICELA,CV_HEPatite_A
330360,330360 Paracambi,84.96,80.30,80.30,80.51,72.03,85.17,78.39,71.16,60.17,62.66,59.34
330370,330370 Paraíba do Sul,91.39,99.16,97.48,103.15,91.18,93.28,91.60,93.28,73.90,71.40,86.76
330380,330380 Paraty,89.49,38.59,38.59,38.59,46.25,58.26,53.90,64.68,34.85,54.32,52.12
330385,330385 Paty do Alferes,97.11,80.35,79.19,81.50,97.98,113.58,107.80,83.64,64.64,98.94,90.24
330390,330390 Petrópolis,105.82,101.12,101.27,101.27,100.24,105.23,100.27,100.11,58.99,86.67,89.63
330395,330395 Pinheiral,88.16,104.36,104.36,104.36,111.53,111.84,114.95,89.09,49.39,107.58,94.24
330400,330400 Piraí,105.71,102.57,102.57,102.57,106.57,110.57,109.71,105.12,80.32,110.24,105.39
330410,330410 Porciúncula,94.62,109.42,110.31,110.31,105.83,106.73,105.38,94.63,78.51,83.06,85.12
330411,330411 Porto Real,80.45,126.69,127.82,128.57,111.28,115.79,110.90,121.63,125.71,119.18,124.08
330412,330412 Quatis,40.74,100.62,100.62,100.62,98.15,104.32,88.27,116.15,84.47,103.11,109.94
330414,330414 Queimados,88.69,55.92,55.88,55.88,61.87,69.33,65.09,76.11,33.74,63.68,58.51
330415,330415 Quissamã,103.97,96.03,96.03,96.36,85.10,86.42,83.77,78.43,66.01,78.10,77.12
330420,330420 Resende,78.61,77.11,77.80,77.80,78.99,88.62,86.62,85.56,68.67,82.74,84.46
330430,330430 Rio Bonito,57.92,23.22,23.22,23.22,33.20,37.57,34.70,40.13,33.15,33.15,37.32
330440,330440 Rio Claro,95.83,96.88,96.88,96.88,97.92,103.65,97.92,105.56,62.50,120.83,99.54
330450,330450 Rio das Flores,77.12,84.75,84.75,84.75,73.73,77.12,70.34,87.13,73.27,77.23,71.29
330452,330452 Rio das Ostras,93.17,56.86,56.70,57.23,55.48,64.96,60.88,60.62,36.61,43.45,37.65
330455,330455 Rio de Janeiro,85.81,89.95,89.85,90.15,84.89,89.10,84.60,86.99,53.93,98.37,80.39
330460,330460 Santa Maria Madalena,37.97,81.01,81.01,81.01,73.42,75.95,59.49,63.81,32.38,42.86,39.05
330470,330470 Santo Antônio de Pádua,57.79,42.97,42.97,43.35,40.87,62.55,56.46,54.41,54.41,52.42,54.41
330475,330475 São Francisco de Itabapoana,40.07,38.18,38.01,38.36,27.74,65.24,47.26,63.56,48.64,39.49,57.78
330480,330480 São Fidélis,73.30,68.15,68.15,68.15,70.49,73.30,70.96,88.46,18.03,85.58,77.64
330490,330490 São Gonçalo,62.07,35.08,34.94,35.13,33.95,39.60,35.05,39.83,27.69,30.11,28.74
330500,330500 São João da Barra,49.03,67.66,67.14,67.66,80.14,100.70,91.74,86.20,70.32,86.58,88.28
330510,330510 São João de Meriti,31.51,28.61,28.24,29.08,25.67,31.25,26.67,24.22,17.02,18.90,21.42
330513,330513 São José de Ubá,49.48,70.10,70.10,70.10,64.95,75.26,79.38,89.00,58.00,69.00,74.00
330515,330515 São José do Vale do Rio Preto,101.03,85.57,73.88,84.19,90.72,105.50,101.72,104.30,86.09,95.70,95.36
330520,330520 São Pedro da Aldeia,41.31,31.46,31.46,31.52,46.87,54.09,49.61,58.73,45.54,45.82,48.37
330530,330530 São Sebastião do Alto,82.14,80.36,80.36,80.36,63.39,66.07,75.89,90.72,68.04,83.51,89.69
330540,330540 Sapucaia,74.39,125.00,125.61,125.00,119.51,124.39,129.27,95.11,78.26,88.59,91.85
330550,330550 Saquarema,62.39,54.19,52.99,54.19,60.68,66.84,64.96,52.25,45.97,49.68,51.53
330555,330555 Seropédica,31.61,37.26,37.16,37.45,34.77,38.98,31.70,26.74,25.76,28.18,24.33
330560,330560 Silva Jardim,96.21,107.58,107.58,108.71,109.85,118.18,106.82,87.69,74.25,87.31,98.51
330570,330570 Sumidouro,21.93,38.60,38.60,38.60,42.98,48.25,34.65,52.05,30.33,29.10,32.79
330575,330575 Tanguá,87.23,61.45,61.45,61.45,66.27,70.12,71.08,81.59,30.45,75.91,66.82
330580,330580 Teresópolis,85.60,70.75,69.79,71.21,70.98,76.23,74.09,69.21,55.75,54.35,63.83
330590,330590 Trajano de Moraes,0.00,13.91,13.91,13.91,5.22,6.96,11.30,12.26,5.66,9.43,12.26
330600,330600 Três Rios,83.01,64.34,64.34,64.64,62.08,64.44,65.82,69.15,45.94,61.22,58.51
330610,330610 Valença,117.11,87.10,87.36,87.36,88.25,93.74,90.68,78.03,62.86,67.35,66.50
330615,330615 Varre-Sai,107.32,78.66,78.66,80.49,93.90,96.34,96.95,105.92,105.92,97.37,96.05
330620,330620 Vassouras,65.74,73.02,72.38,73.45,68.09,78.59,76.87,91.72,49.48,63.56,64.80
330630,330630 Volta Redonda,60.90,63.32,63.35,63.85,68.16,73.79,74.12,72.30,46.44,68.74,64.94
350010,350010 Adamantina,172.85,102.35,102.61,102.87,92.17,88.25,93.99,91.82,68.80,88.49,96.42
350020,350020 Adolfo,6.82,150.00,150.00,150.00,136.36,115.91,125.00,102.44,78.05,95.12,92.68
350030,350030 Aguaí,97.13,108.62,108.88,108.88,97.13,102.09,100.52,95.67,78.37,89.90,87.50
350040,350040 Águas da Prata,80.30,101.52,101.52,101.52,101.52,87.88,96.97,119.23,67.31,132.69,107.69
350050,350050 Águas de Lindóia,100.00,117.27,116.47,116.47,109.64,110.04,108.84,115.56,96.11,103.11,101.95
350055,350055 Águas de Santa Bárbara,8.33,95.83,95.83,95.83,98.61,113.89,104.17,142.65,0.00,122.06,119.12
350060,350060 Águas de São Pedro,0.00,17.14,17.14,17.14,17.14,20.00,34.29,33.33,38.89,38.89,50.00
350070,350070 Agudos,68.64,100.20,101.22,101.43,95.93,97.96,91.45,95.03,80.88,83.37,83.56
350075,350075 Alambari,21.88,179.69,179.69,179.69,178.13,162.50,154.69,57.50,208.75,100.00,115.00
350080,350080 Alfredo Marcondes,82.50,117.50,117.50,117.50,112.50,125.00,122.50,111.90,16.67,114.29,111.90
350090,350090 Altair,88.57,120.00,120.00,120.00,120.00,131.43,137.14,104.44,40.00,80.00,80.00
350100,350100 Altinópolis,77.44,100.00,100.00,100.00,82.32,84.15,109.76,109.18,96.43,93.88,95.41
350110,350110 Alto Alegre,10.81,27.03,27.03,27.03,21.62,35.14,27.03,15.15,0.00,06.06,12.12
350115,350115 Alumínio,0.00,134.33,134.33,134.33,116.42,126.37,118.91,110.92,57.56,123.53,100.84
350120,350120 Álvares Florence,3.13,134.38,134.38,134.38,131.25,125.00,146.88,125.00,12.50,140.63,137.50
350130,350130 Álvares Machado,90.91,103.76,103.76,103.76,100.94,106.27,105.02,99.08,88.00,135.38,106.15
350140,350140 Álvaro de Carvalho,106.06,169.70,169.70,169.70,154.55,151.52,133.33,107.69,86.54,178.85,103.85
350150,350150 Alvinlândia,22.22,88.89,88.89,88.89,77.78,83.33,80.56,95.35,9.30,76.74,79.07
350160,350160 Americana,137.69,110.60,110.64,110.64,103.26,107.59,104.82,99.85,79.98,95.76,106.49
350170,350170 Américo Brasiliense,11.84,119.08,119.32,119.32,111.59,113.77,110.14,104.68,64.59,134.97,108.46
350180,350180 Américo de Campos,1.67,123.33,123.33,123.33,100.00,108.33,105.00,129.82,138.60,147.37,147.37
350190,350190 Amparo,63.74,91.61,91.61,91.74,87.61,92.00,93.68,89.49,83.09,82.25,86.11
350200,350200 Analândia,0.00,61.90,61.90,61.90,59.52,57.14,47.62,81.58,36.84,73.68,65.79
350210,350210 Andradina,69.89,106.08,106.86,106.86,94.38,95.94,95.94,97.73,88.50,89.11,93.80
350220,350220 Angatuba,34.49,39.87,39.87,39.87,36.71,37.66,37.34,25.25,4.98,26.58,24.25
350230,350230 Anhembi,7.25,59.42,59.42,59.42,66.67,69.57,65.22,95.06,55.56,81.48,75.31
350240,350240 Anhumas,98.21,103.57,103.57,103.57,101.79,126.79,123.21,119.61,94.12,192.16,109.80
350250,350250 Aparecida,17.05,103.69,103.69,103.69,97.16,86.93,91.48,84.02,62.23,75.30,61.74
350260,350260 Aparecida d'Oeste,70.59,102.94,102.94,102.94,100.00,85.29,97.06,87.50,65.00,92.50,92.50
350270,350270 Apiaí,137.47,77.41,77.41,77.96,74.93,76.03,80.17,58.61,61.93,70.69,64.05
350275,350275 Araçariguama,7.19,44.91,44.91,45.21,43.71,46.71,49.10,39.21,19.74,27.89,30.00
350280,350280 Araçatuba,86.58,100.86,101.09,101.18,93.04,92.95,87.63,88.88,83.47,85.12,80.60
350290,350290 Araçoiaba da Serra,0.28,68.56,68.56,68.56,62.32,70.54,67.71,47.25,32.69,47.80,44.78
350300,350300 Aramina,52.05,82.19,82.19,82.19,79.45,97.26,87.67,106.35,15.87,84.13,85.71
350310,350310 Arandu,66.27,59.04,59.04,59.04,57.83,74.70,73.49,15.91,14.77,13.64,13.64
350315,350315 Arapeí,38.46,253.85,253.85,253.85,215.38,200.00,207.69,250.00,183.33,166.67,183.33
350320,350320 Araraquara,160.92,100.74,100.77,100.81,94.15,103.76,94.15,102.79,97.09,101.05,109.72
350330,350330 Araras,127.97,103.87,103.87,104.54,100.33,104.34,98.66,102.15,94.60,95.90,100.07
350335,350335 Arco-Íris,63.64,145.45,145.45,145.45,140.91,140.91,145.45,100.00,63.16,121.05,110.53
350340,350340 Arealva,13.64,108.18,108.18,108.18,89.09,98.18,91.82,107.79,87.01,92.21,96.10
350350,350350 Areias,0.00,108.57,108.57,108.57,102.86,91.43,97.14,110.26,100.00,115.38,94.87
350360,350360 Areiópolis,27.13,72.09,72.09,72.09,68.99,66.67,57.36,72.27,58.82,73.11,74.79
350370,350370 Ariranha,0.00,138.33,138.33,138.33,123.33,111.67,108.33,102.33,94.19,127.91,84.88
350380,350380 Artur Nogueira,100.34,113.12,113.12,113.46,103.07,113.12,100.85,103.50,85.83,93.17,99.33
350390,350390 Arujá,83.42,104.18,104.18,104.18,99.27,96.18,97.21,109.01,26.14,97.17,90.99
350395,350395 Aspásia,82.61,113.04,117.39,113.04,113.04,108.70,104.35,119.05,85.71,104.76,109.52
350400,350400 Assis,142.71,81.27,81.37,81.37,75.28,82.93,78.69,77.42,38.96,76.42,68.56
350410,350410 Atibaia,88.24,117.97,117.36,117.82,107.23,113.29,109.93,102.18,83.11,92.74,98.64
350420,350420 Auriflama,74.68,91.77,91.77,91.77,81.65,94.94,89.24,86.27,85.62,84.97,68.63
350430,350430 Avaí,2.82,112.68,112.68,114.08,95.77,112.68,102.82,91.23,92.98,84.21,89.47
350440,350440 Avanhandava,81.60,114.40,114.40,114.40,96.00,100.00,90.40,100.81,78.23,83.87,82.26
350450,350450 Avaré,59.76,90.61,90.86,90.94,93.55,99.67,95.18,105.46,76.02,87.71,91.47
350460,350460 Bady Bassitt,2.75,111.62,111.93,111.93,97.55,97.55,93.88,117.32,94.12,107.52,108.82
350470,350470 Balbinos,54.55,127.27,127.27,127.27,118.18,190.91,136.36,128.57,128.57,171.43,128.57
350480,350480 Bálsamo,16.13,116.13,116.13,116.13,104.30,109.68,97.85,116.13,104.30,104.30,104.30
350490,350490 Bananal,71.74,159.78,159.78,160.87,151.09,145.65,142.39,163.22,102.30,95.40,125.29
350500,350500 Barão de Antonina,23.40,108.51,108.51,108.51,108.51,108.51,119.15,172.41,103.45,162.07,168.97
350510,350510 Barbosa,43.75,18.75,18.75,18.75,18.75,9.38,9.38,67.47,26.51,53.01,18.07
350520,350520 Bariri,46.11,55.23,55.76,56.30,56.57,56.03,56.57,58.59,50.51,51.01,54.29
350530,350530 Barra Bonita,14.43,37.46,37.46,37.46,34.36,29.21,27.49,24.35,19.16,33.12,32.79
350535,350535 Barra do Chapéu,0.00,116.47,116.47,116.47,112.94,112.94,115.29,124.66,102.74,112.33,113.70
350540,350540 Barra do Turvo,13.48,79.78,79.78,79.78,85.39,83.15,78.65,104.65,62.79,83.72,120.93
350550,350550 Barretos,95.21,83.62,83.69,83.90,76.82,80.92,79.11,83.69,73.23,75.85,80.37
350560,350560 Barrinha,50.56,83.30,83.30,83.52,73.94,76.17,79.06,81.67,16.19,70.48,68.81
350570,350570 Barueri,73.14,123.89,123.83,124.54,110.84,115.01,112.52,111.45,98.08,101.50,112.05
350580,350580 Bastos,81.64,91.80,91.80,91.80,87.89,90.23,93.75,103.41,52.22,93.52,97.27
350590,350590 Batatais,16.28,78.48,78.90,80.28,74.48,78.21,76.14,70.87,66.80,70.60,73.44
350600,350600 Bauru,122.83,116.54,117.11,117.29,105.61,107.96,107.82,100.09,90.42,93.23,98.27
350610,350610 Bebedouro,112.14,116.30,116.96,117.07,106.89,108.32,108.10,106.12,77.05,101.42,100.44
350620,350620 Bento de Abreu,90.63,115.63,115.63,115.63,103.13,90.63,81.25,84.85,66.67,63.64,63.64
350630,350630 Bernardino de Campos,35.05,154.64,154.64,154.64,122.68,129.90,137.11,95.97,64.43,103.36,102.01
350635,350635 Bertioga,75.39,50.99,50.99,51.20,48.27,48.80,48.69,48.16,32.91,48.48,47.11
350640,350640 Bilac,78.13,84.38,84.38,84.38,76.56,70.31,79.69,68.29,69.51,71.95,70.73
350650,350650 Birigui,129.73,119.95,120.35,120.58,100.00,98.90,102.68,97.47,90.10,90.46,94.15
350660,350660 Biritiba-Mirim,02.03,133.91,133.91,133.91,123.19,118.55,123.77,123.63,0.00,96.77,101.00
350670,350670 Boa Esperança do Sul,5.46,98.91,98.91,99.45,100.55,103.83,93.99,105.42,91.57,99.40,99.40
350680,350680 Bocaina,81.75,93.65,93.65,94.44,87.30,96.03,89.68,126.98,88.89,107.14,100.00
350690,350690 Bofete,60.61,103.03,103.03,103.03,102.02,87.88,88.89,101.69,116.10,104.24,106.78
350700,350700 Boituva,13.25,87.66,87.66,87.80,82.68,92.26,90.29,82.93,66.94,72.98,75.13
350710,350710 Bom Jesus dos Perdões,26.79,116.96,116.96,116.96,102.38,100.89,103.87,107.86,93.71,100.63,103.77
350715,350715 Bom Sucesso de Itararé,0.00,125.00,125.00,125.00,120.31,107.81,118.75,106.15,107.69,107.69,107.69
350720,350720 Borá,6.67,60.00,60.00,60.00,66.67,40.00,60.00,91.67,50.00,58.33,41.67
350730,350730 Boracéia,58.93,108.93,108.93,108.93,96.43,91.07,82.14,104.84,35.48,50.00,29.03
350740,350740 Borborema,48.53,105.15,105.15,105.15,98.53,102.94,100.74,110.87,19.57,99.28,98.55
350745,350745 Borebi,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
350750,350750 Botucatu,96.23,100.85,101.76,102.25,101.40,106.93,104.50,103.71,80.81,97.00,100.82
350760,350760 Bragança Paulista,150.67,105.92,105.78,105.97,96.25,99.86,98.70,100.95,89.98,96.47,101.05
350770,350770 Braúna,43.33,103.33,103.33,103.33,91.67,96.67,88.33,98.46,87.69,81.54,83.08
350775,350775 Brejo Alegre,47.06,194.12,194.12,194.12,170.59,170.59,194.12,159.26,118.52,148.15,133.33
350780,350780 Brodowski,58.50,68.71,68.71,69.05,71.43,79.59,67.01,68.73,61.56,66.12,68.08
350790,350790 Brotas,6.10,5.42,5.42,5.42,05.08,4.75,5.76,4.39,7.77,16.22,7.77
350800,350800 Buri,1.93,101.61,101.61,101.61,95.82,103.22,91.96,108.65,84.08,90.31,102.42
350810,350810 Buritama,32.18,113.22,113.22,113.22,104.02,102.30,101.72,90.00,76.00,78.50,76.00
350820,350820 Buritizal,18.00,46.00,46.00,46.00,32.00,34.00,30.00,31.25,29.17,33.33,27.08
350830,350830 Cabrália Paulista,26.09,108.70,108.70,108.70,97.83,102.17,102.17,91.07,82.14,89.29,94.64
350840,350840 Cabreúva,9.75,98.35,98.35,98.63,85.71,89.97,88.46,88.43,93.29,88.43,98.00
350850,350850 Caçapava,54.27,90.04,90.22,90.31,87.31,93.74,92.95,91.50,43.46,92.89,85.38
350860,350860 Cachoeira Paulista,32.11,83.26,83.26,83.26,77.98,100.00,98.39,108.95,90.26,73.16,92.11
350870,350870 Caconde,76.74,101.40,101.40,101.40,92.56,108.37,103.26,96.98,95.98,91.96,91.46
350880,350880 Cafelândia,18.30,48.21,48.21,48.66,44.20,45.09,42.41,46.91,48.56,48.56,48.15
350890,350890 Caiabu,110.20,95.92,95.92,95.92,95.92,97.96,95.92,207.89,52.63,115.79,110.53
350900,350900 Caieiras,219.97,97.28,97.28,97.28,87.80,95.49,91.30,90.59,43.46,71.99,83.82
350910,350910 Caiuá,112.90,148.39,148.39,148.39,151.61,135.48,125.81,95.35,86.05,90.70,90.70
350920,350920 Cajamar,55.98,77.73,77.58,77.95,73.33,80.76,81.14,80.44,35.63,59.89,68.01
350925,350925 Cajati,35.58,102.56,102.56,102.56,98.60,97.67,95.81,121.55,8.43,102.11,100.23
350930,350930 Cajobi,47.47,48.48,48.48,48.48,45.45,46.46,50.51,45.54,38.39,46.43,48.21
350940,350940 Cajuru,110.69,72.64,72.64,72.64,69.18,72.96,74.53,63.35,45.34,66.15,64.60
350945,350945 Campina do Monte Alegre,81.25,125.00,125.00,125.00,116.25,117.50,115.00,100.00,50.00,118.18,118.18
350950,350950 Campinas,91.82,107.64,107.81,107.94,101.07,103.07,101.19,94.69,70.08,86.19,99.18
350960,350960 Campo Limpo Paulista,56.63,112.27,112.27,112.27,99.67,104.16,100.77,99.89,67.24,83.14,84.21
350970,350970 Campos do Jordão,95.56,110.07,110.07,110.07,97.48,103.26,97.63,94.51,84.67,84.53,85.37
350980,350980 Campos Novos Paulista,73.68,128.07,128.07,128.07,100.00,100.00,96.49,106.45,103.23,98.39,93.55
350990,350990 Cananéia,13.29,25.43,25.43,25.43,25.43,24.86,29.48,18.50,10.40,10.40,12.14
350995,350995 Canas,13.70,86.30,86.30,86.30,91.78,102.74,83.56,139.44,54.93,73.24,105.63
351000,351000 Cândido Mota,69.28,123.80,123.80,123.80,100.60,107.83,106.02,106.61,81.08,91.59,92.79
351010,351010 Cândido Rodrigues,0.00,100.00,100.00,100.00,104.55,81.82,95.45,80.00,43.33,73.33,66.67
351015,351015 Canitar,18.89,102.22,103.33,103.33,84.44,91.11,86.67,113.89,95.83,106.94,105.56
351020,351020 Capão Bonito,100.52,102.24,102.24,103.10,93.97,91.55,87.76,93.69,75.39,95.11,96.85
351030,351030 Capela do Alto,0.00,52.41,51.72,52.76,44.14,42.41,43.45,46.06,49.38,37.76,29.88
351040,351040 Capivari,102.02,77.60,77.60,77.60,78.90,73.84,81.65,82.40,76.39,77.71,78.59
351050,351050 Caraguatatuba,31.06,91.04,90.98,91.09,84.33,86.58,85.68,90.63,66.21,138.62,87.15
351060,351060 Carapicuíba,18.22,87.96,88.03,88.10,79.33,82.03,81.78,78.78,31.32,70.59,67.26
351070,351070 Cardoso,5.26,118.95,118.95,118.95,109.47,103.16,112.63,118.18,71.72,87.88,86.87
351080,351080 Casa Branca,60.36,67.27,67.27,67.27,61.45,61.45,69.09,56.85,33.56,38.70,40.75
351090,351090 Cássia dos Coqueiros,85.71,185.71,185.71,185.71,185.71,150.00,157.14,120.00,5.00,95.00,120.00
351100,351100 Castilho,57.29,119.27,119.27,119.27,92.71,94.27,96.88,67.98,79.45,56.52,31.62
351110,351110 Catanduva,206.83,99.07,99.15,99.46,105.36,105.82,102.02,87.07,85.93,81.98,89.28
351120,351120 Catiguá,0.00,91.89,91.89,91.89,90.54,94.59,110.81,103.23,101.61,104.84,101.61
351130,351130 Cedral,3.36,81.51,81.51,81.51,78.99,95.80,84.03,87.29,63.56,86.44,88.98
351140,351140 Cerqueira César,58.80,120.17,120.17,120.17,120.17,123.61,112.88,107.92,66.79,118.87,109.43
351150,351150 Cerquilho,88.65,124.63,125.05,126.98,132.98,134.48,133.40,128.88,123.11,120.12,124.50
351160,351160 Cesário Lange,11.25,106.25,106.25,106.25,95.83,102.92,100.42,111.45,25.55,121.59,98.68
351170,351170 Charqueada,2.21,86.19,86.19,86.19,88.95,93.92,90.06,87.36,90.23,85.06,91.95
351190,351190 Clementina,10.59,103.53,103.53,103.53,91.76,97.65,105.88,95.92,56.12,85.71,88.78
351200,351200 Colina,89.01,138.74,138.74,138.74,114.66,112.04,112.57,111.11,11.62,108.59,109.09
351210,351210 Colômbia,61.19,88.06,88.06,88.06,61.19,52.24,59.70,67.78,33.33,57.78,55.56
351220,351220 Conchal,43.97,106.03,106.03,106.03,98.24,100.50,99.50,99.32,27.09,90.97,94.13
351230,351230 Conchas,64.85,69.09,70.30,70.30,69.09,92.12,78.18,65.85,56.59,60.49,59.51
351240,351240 Cordeirópolis,3.37,104.71,104.71,104.71,97.98,105.72,99.33,97.92,99.31,188.89,103.47
351250,351250 Coroados,8.47,81.36,81.36,81.36,77.97,83.05,86.44,118.87,101.89,105.66,120.75
351260,351260 Coronel Macedo,7.84,113.73,113.73,113.73,109.80,109.80,113.73,136.54,0.00,98.08,98.08
351270,351270 Corumbataí,1.75,121.05,121.05,121.05,119.30,110.53,98.25,112.07,108.62,113.79,112.07
351280,351280 Cosmópolis,106.72,114.84,114.84,114.84,98.59,107.19,103.91,118.34,85.42,101.10,100.47
351290,351290 Cosmorama,03.06,151.02,151.02,151.02,119.39,113.27,120.41,118.09,125.53,130.85,130.85
351300,351300 Cotia,89.01,99.04,99.07,99.10,90.02,94.34,91.48,94.65,64.83,86.88,85.65
351310,351310 Cravinhos,52.27,67.17,67.17,67.17,61.11,68.94,61.87,68.18,38.64,66.41,67.42
351320,351320 Cristais Paulista,137.50,144.23,144.23,144.23,134.62,137.50,120.19,144.74,126.32,132.46,135.96
351330,351330 Cruzália,13.64,72.73,72.73,72.73,72.73,68.18,59.09,107.69,92.31,107.69,69.23
351340,351340 Cruzeiro,14.82,83.01,82.90,83.01,74.91,75.14,72.29,74.46,64.60,65.86,69.99
351350,351350 Cubatão,92.50,58.06,58.06,58.13,56.06,58.75,56.81,61.99,52.93,57.43,55.93
351360,351360 Cunha,70.13,125.97,125.97,125.97,108.66,96.10,122.08,111.07,62.60,87.40,88.17
351370,351370 Descalvado,66.29,108.57,109.71,110.00,101.71,98.00,100.00,98.53,93.51,91.45,85.84
351380,351380 Diadema,85.39,119.08,119.31,119.58,106.16,108.14,105.99,100.34,88.69,93.23,93.55
351385,351385 Dirce Reis,112.00,68.00,68.00,68.00,68.00,60.00,48.00,100.00,73.33,140.00,120.00
351390,351390 Divinolândia,94.92,122.03,122.03,122.03,119.49,112.71,116.95,96.38,86.96,99.28,97.83
351400,351400 Dobrada,0.00,107.77,107.77,107.77,106.80,111.65,111.65,110.10,106.06,111.11,115.15
351410,351410 Dois Córregos,81.40,86.32,86.32,86.32,75.09,75.09,73.33,75.33,63.00,62.00,69.00
351420,351420 Dolcinópolis,90.00,96.67,96.67,96.67,63.33,80.00,76.67,163.64,59.09,163.64,100.00
351430,351430 Dourado,16.00,85.33,85.33,85.33,86.67,100.00,86.67,80.90,30.34,85.39,74.16
351440,351440 Dracena,100.85,112.53,114.01,113.80,101.49,99.36,96.60,104.07,95.93,100.41,102.44
351450,351450 Duartina,50.79,114.29,114.29,114.29,108.73,108.73,106.35,87.25,84.56,83.89,83.22
351460,351460 Dumont,113.51,103.60,103.60,103.60,93.69,96.40,93.69,126.42,104.72,114.15,116.04
351470,351470 Echaporã,61.18,82.35,82.35,82.35,75.29,78.82,77.65,96.25,33.75,90.00,91.25
351480,351480 Eldorado,29.32,79.06,79.06,80.63,78.53,87.96,80.10,114.29,39.56,82.42,89.01
351490,351490 Elias Fausto,34.13,130.29,130.29,130.77,109.62,116.35,117.79,134.16,128.22,128.71,125.25
351492,351492 Elisiário,0.00,190.91,190.91,190.91,154.55,168.18,177.27,138.24,117.65,114.71,120.59
351495,351495 Embaúba,0.00,89.29,89.29,89.29,89.29,82.14,75.00,108.70,100.00,100.00,100.00
351500,351500 Embu das Artes,51.92,109.09,109.06,109.23,99.14,95.12,95.29,92.13,40.57,106.06,89.29
351510,351510 Embu-Guaçu,23.31,103.79,103.67,103.91,90.06,89.82,90.77,88.39,55.22,95.78,85.35
351512,351512 Emilianópolis,43.75,121.88,121.88,121.88,121.88,131.25,128.13,103.03,84.85,100.00,93.94
351515,351515 Engenheiro Coelho,16.97,106.86,106.86,106.86,100.72,107.58,104.33,102.32,95.37,94.98,96.53
351518,351518 Espírito Santo do Pinhal,105.53,117.05,117.28,117.28,110.37,105.76,106.45,107.41,106.02,106.02,107.64
351519,351519 Espírito Santo do Turvo,92.59,148.15,148.15,148.15,124.07,133.33,127.78,112.00,77.33,97.33,100.00
351520,351520 Estrela d'Oeste,56.18,115.73,115.73,115.73,107.87,108.99,96.63,112.90,66.67,109.68,97.85
351530,351530 Estrela do Norte,100.00,113.79,117.24,117.24,117.24,141.38,113.79,88.10,0.00,83.33,80.95
351535,351535 Euclides da Cunha Paulista,40.20,75.49,75.49,75.49,74.51,68.63,63.73,72.55,17.65,75.49,57.84
351540,351540 Fartura,88.36,102.65,103.17,103.17,100.53,96.83,95.77,103.56,81.78,107.56,114.22
351550,351550 Fernandópolis,112.75,114.64,114.35,114.78,103.62,114.35,107.97,98.80,98.27,99.73,94.93
351560,351560 Fernando Prestes,18.18,132.73,132.73,132.73,132.73,129.09,127.27,133.33,104.17,116.67,118.75
351565,351565 Fernão,78.95,78.95,78.95,78.95,73.68,100.00,105.26,146.67,140.00,173.33,173.33
351570,351570 Ferraz de Vasconcelos,61.83,53.86,53.82,54.78,46.03,50.17,45.11,43.84,29.94,34.87,31.40
351580,351580 Flora Rica,71.43,71.43,71.43,71.43,71.43,78.57,71.43,80.00,86.67,66.67,46.67
351590,351590 Floreal,34.78,82.61,82.61,82.61,82.61,113.04,73.91,128.57,135.71,135.71,135.71
351600,351600 Flórida Paulista,56.52,99.13,99.13,99.13,71.30,78.26,84.35,96.36,87.27,86.36,87.27
